"Plot Title: EASY04927_CO_Flow_Temp"
"#","Date Time, GMT-05:00","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO wkg)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO aux)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: Flow)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: CO HIgh)","Host Connected (LGR S/N: 10883702)","Stopped (LGR S/N: 10883702)","End Of File (LGR S/N: 10883702)"
8295,11/14/24 03:18:14 PM,0.37568,0.28496,1.87644,0.37720,,,
8296,11/14/24 03:18:15 PM,0.37583,0.28691,1.59678,0.37574,,,
8297,11/14/24 03:18:16 PM,0.37640,0.28523,1.42676,0.37757,,,
8298,11/14/24 03:18:17 PM,0.37427,0.28695,1.69944,0.37903,,,
8299,11/14/24 03:18:18 PM,0.37514,0.28603,1.96529,0.37684,,,
8300,11/14/24 03:18:19 PM,0.37785,0.28752,2.00675,0.37903,,,
8301,11/14/24 03:18:20 PM,0.37732,0.28771,1.98299,0.37830,,,
8302,11/14/24 03:18:21 PM,0.37671,0.28820,1.82273,0.37794,,,
8303,11/14/24 03:18:22 PM,0.37587,0.28637,1.45930,0.37940,,,
8304,11/14/24 03:18:23 PM,0.37560,0.28904,1.45636,0.37610,,,
8305,11/14/24 03:18:24 PM,0.37850,0.28832,1.88556,0.37830,,,
8306,11/14/24 03:18:25 PM,0.37610,0.28836,2.01366,0.37794,,,
8307,11/14/24 03:18:26 PM,0.37686,0.29007,1.83963,0.37867,,,
8308,11/14/24 03:18:27 PM,0.37663,0.28836,1.43515,0.37757,,,
8309,11/14/24 03:18:28 PM,0.37713,0.28790,1.52571,0.37757,,,
8310,11/14/24 03:18:29 PM,0.37575,0.28656,1.97948,0.37794,,,
8311,11/14/24 03:18:30 PM,0.37591,0.28889,1.97024,0.37684,,,
8312,11/14/24 03:18:31 PM,0.37930,0.28725,1.39895,0.38050,,,
8313,11/14/24 03:18:32 PM,0.37915,0.28714,1.66526,0.38123,,,
8314,11/14/24 03:18:33 PM,0.37736,0.28878,2.00122,0.37867,,,
8315,11/14/24 03:18:34 PM,0.37755,0.29046,1.88499,0.37757,,,
8316,11/14/24 03:18:35 PM,0.37682,0.28565,1.49977,0.37794,,,
8317,11/14/24 03:18:36 PM,0.37690,0.28702,1.41089,0.37903,,,
8318,11/14/24 03:18:37 PM,0.37827,0.28725,1.99771,0.38013,,,
8319,11/14/24 03:18:38 PM,0.37819,0.28473,2.01530,0.37867,,,
8320,11/14/24 03:18:39 PM,0.37774,0.28668,1.94270,0.38160,,,
8321,11/14/24 03:18:40 PM,0.37766,0.28748,1.60845,0.37940,,,
8322,11/14/24 03:18:41 PM,0.37629,0.28546,1.44400,0.37574,,,
8323,11/14/24 03:18:42 PM,0.37591,0.28595,1.92184,0.37757,,,
8324,11/14/24 03:18:43 PM,0.37739,0.28504,2.00942,0.37794,,,
8325,11/14/24 03:18:44 PM,0.37606,0.28576,1.73301,0.37867,,,
8326,11/14/24 03:18:45 PM,0.37503,0.28580,1.38315,0.37940,,,
8327,11/14/24 03:18:46 PM,0.37591,0.28531,1.96880,0.37720,,,
8328,11/14/24 03:18:47 PM,0.37694,0.28668,2.02171,0.37647,,,
8329,11/14/24 03:18:48 PM,0.37373,0.28641,1.80728,0.37903,,,
8330,11/14/24 03:18:49 PM,0.37381,0.28614,1.37015,0.37574,,,
8331,11/14/24 03:18:50 PM,0.37640,0.28698,1.95274,0.38013,,,
8332,11/14/24 03:18:51 PM,0.37751,0.28534,1.92832,0.37940,,,
8333,11/14/24 03:18:52 PM,0.37842,0.28626,1.34478,0.37867,,,
8334,11/14/24 03:18:53 PM,0.37610,0.28428,1.87907,0.37684,,,
8335,11/14/24 03:18:54 PM,0.37419,0.28840,2.03708,0.37537,,,
8336,11/14/24 03:18:55 PM,0.37781,0.28672,1.75540,0.37867,,,
8337,11/14/24 03:18:56 PM,0.37579,0.28836,1.42348,0.37867,,,
8338,11/14/24 03:18:57 PM,0.37682,0.28725,1.74704,0.37903,,,
8339,11/14/24 03:18:58 PM,0.37640,0.28798,1.99973,0.37757,,,
8340,11/14/24 03:18:59 PM,0.37781,0.28534,1.85412,0.37830,,,
8341,11/14/24 03:19:00 PM,0.37846,0.28592,1.42489,0.37977,,,
8342,11/14/24 03:19:01 PM,0.37778,0.29015,1.66953,0.37940,,,
8343,11/14/24 03:19:02 PM,0.37762,0.29118,1.96990,0.37977,,,
8344,11/14/24 03:19:03 PM,0.37724,0.29023,2.00851,0.37867,,,
8345,11/14/24 03:19:04 PM,0.37747,0.29179,1.98463,0.37903,,,
8346,11/14/24 03:19:05 PM,0.37663,0.29065,1.83848,0.37940,,,
8347,11/14/24 03:19:06 PM,0.37598,0.28962,1.58690,0.37684,,,
8348,11/14/24 03:19:07 PM,0.37625,0.28870,1.44766,0.38013,,,
8349,11/14/24 03:19:08 PM,0.37861,0.28885,1.64981,0.38087,,,
8350,11/14/24 03:19:09 PM,0.37694,0.28740,2.01049,0.37867,,,
8351,11/14/24 03:19:10 PM,0.37667,0.28729,1.99924,0.37903,,,
8352,11/14/24 03:19:11 PM,0.37610,0.28550,1.91752,0.37720,,,
8353,11/14/24 03:19:12 PM,0.37663,0.28851,1.43694,0.37647,,,
8354,11/14/24 03:19:13 PM,0.37617,0.28851,1.62200,0.37720,,,
8355,11/14/24 03:19:14 PM,0.37575,0.28847,2.00214,0.37720,,,
8356,11/14/24 03:19:15 PM,0.37617,0.28794,1.86500,0.37537,,,
8357,11/14/24 03:19:16 PM,0.37644,0.28683,1.33444,0.37757,,,
8358,11/14/24 03:19:17 PM,0.37572,0.28458,1.74029,0.37720,,,
8359,11/14/24 03:19:18 PM,0.37556,0.28756,2.00687,0.37867,,,
8360,11/14/24 03:19:19 PM,0.37388,0.28672,1.98112,0.37830,,,
8361,11/14/24 03:19:20 PM,0.37606,0.28897,1.65335,0.37720,,,
8362,11/14/24 03:19:21 PM,0.37465,0.28607,1.43610,0.37794,,,
8363,11/14/24 03:19:22 PM,0.37526,0.28542,1.49027,0.37610,,,
8364,11/14/24 03:19:23 PM,0.37472,0.28531,1.88178,0.37867,,,
8365,11/14/24 03:19:24 PM,0.37659,0.28744,1.99779,0.37537,,,
8366,11/14/24 03:19:25 PM,0.37411,0.28424,2.00729,0.37757,,,
8367,11/14/24 03:19:26 PM,0.37587,0.28519,1.71981,0.37830,,,
8368,11/14/24 03:19:27 PM,0.37652,0.28531,1.42786,0.37501,,,
8369,11/14/24 03:19:28 PM,0.37579,0.28305,1.81884,0.37464,,,
8370,11/14/24 03:19:29 PM,0.37495,0.28344,1.95331,0.37720,,,
8371,11/14/24 03:19:30 PM,0.37663,0.28473,1.43236,0.37720,,,
8372,11/14/24 03:19:31 PM,0.37839,0.28527,1.73915,0.37977,,,
8373,11/14/24 03:19:32 PM,0.37896,0.28603,1.99519,0.38013,,,
8374,11/14/24 03:19:33 PM,0.37724,0.28340,1.78836,0.38087,,,
8375,11/14/24 03:19:34 PM,0.37892,0.28668,1.42226,0.37977,,,
8376,11/14/24 03:19:35 PM,0.37865,0.28569,1.78843,0.37720,,,
8377,11/14/24 03:19:36 PM,0.37964,0.28775,2.02605,0.37830,,,
8378,11/14/24 03:19:37 PM,0.37629,0.28866,1.69650,0.37903,,,
8379,11/14/24 03:19:38 PM,0.37999,0.28714,1.40265,0.37903,,,
8380,11/14/24 03:19:39 PM,0.37816,0.28584,1.91054,0.37720,,,
8381,11/14/24 03:19:40 PM,0.37343,0.28573,2.01770,0.37757,,,
8382,11/14/24 03:19:41 PM,0.37518,0.28367,1.77741,0.37684,,,
8383,11/14/24 03:19:42 PM,0.37510,0.28622,1.38682,0.37610,,,
8384,11/14/24 03:19:43 PM,0.37480,0.28222,1.83120,0.37537,,,
8385,11/14/24 03:19:44 PM,0.37808,0.28614,2.01789,0.37867,,,
8386,11/14/24 03:19:45 PM,0.37751,0.28637,1.89132,0.37830,,,
8387,11/14/24 03:19:46 PM,0.37789,0.28931,1.53674,0.37720,,,
8388,11/14/24 03:19:47 PM,0.37636,0.28885,1.42218,0.37867,,,
8389,11/14/24 03:19:48 PM,0.37709,0.28874,1.52632,0.37940,,,
8390,11/14/24 03:19:49 PM,0.37770,0.28752,1.94835,0.37867,,,
8391,11/14/24 03:19:50 PM,0.37980,0.28771,2.00458,0.37757,,,
8392,11/14/24 03:19:51 PM,0.37507,0.28664,2.03338,0.37977,,,
8393,11/14/24 03:19:52 PM,0.37861,0.28897,1.76558,0.37977,,,
8394,11/14/24 03:19:53 PM,0.37652,0.28645,1.53361,0.37940,,,
8395,11/14/24 03:19:54 PM,0.38308,0.28550,1.37575,0.38416,,,
8396,11/14/24 03:19:55 PM,0.38060,0.28389,1.89528,0.38233,,,
8397,11/14/24 03:19:56 PM,0.37999,0.28691,2.01942,0.38087,,,
8398,11/14/24 03:19:57 PM,0.38087,0.28542,1.81491,0.38306,,,
8399,11/14/24 03:19:58 PM,0.38022,0.28836,1.36893,0.38196,,,
8400,11/14/24 03:19:59 PM,0.38010,0.28809,1.94945,0.37940,,,
8401,11/14/24 03:20:00 PM,0.37991,0.28672,2.02186,0.38087,,,
8402,11/14/24 03:20:01 PM,0.37804,0.28729,1.83043,0.38013,,,
8403,11/14/24 03:20:02 PM,0.37995,0.28477,1.34134,0.38087,,,
8404,11/14/24 03:20:03 PM,0.37953,0.28874,1.79667,0.37867,,,
8405,11/14/24 03:20:04 PM,0.37713,0.28454,2.01087,0.37757,,,
8406,11/14/24 03:20:05 PM,0.37556,0.28687,2.02564,0.37684,,,
8407,11/14/24 03:20:06 PM,0.37694,0.28790,1.71019,0.37940,,,
8408,11/14/24 03:20:07 PM,0.37766,0.28683,1.43095,0.37867,,,
8409,11/14/24 03:20:08 PM,0.37346,0.28717,1.38319,0.37867,,,
8410,11/14/24 03:20:09 PM,0.37495,0.28542,1.74083,0.37501,,,
8411,11/14/24 03:20:10 PM,0.37671,0.28820,1.98833,0.37647,,,
8412,11/14/24 03:20:11 PM,0.37564,0.28817,2.02186,0.37757,,,
8413,11/14/24 03:20:12 PM,0.37423,0.28676,1.75681,0.37794,,,
8414,11/14/24 03:20:13 PM,0.37648,0.28786,1.40864,0.37720,,,
8415,11/14/24 03:20:14 PM,0.37690,0.28859,1.54284,0.37794,,,
8416,11/14/24 03:20:15 PM,0.37640,0.28534,2.01564,0.37720,,,
8417,11/14/24 03:20:16 PM,0.37621,0.28756,2.03864,0.37647,,,
8418,11/14/24 03:20:17 PM,0.37663,0.28920,1.80480,0.37720,,,
8419,11/14/24 03:20:18 PM,0.37675,0.28729,1.38190,0.37903,,,
8420,11/14/24 03:20:19 PM,0.37812,0.28676,1.42527,0.37830,,,
8421,11/14/24 03:20:20 PM,0.37522,0.28759,1.95212,0.37757,,,
8422,11/14/24 03:20:21 PM,0.37644,0.28717,1.99859,0.37977,,,
8423,11/14/24 03:20:22 PM,0.37644,0.28908,1.92943,0.37867,,,
8424,11/14/24 03:20:23 PM,0.37598,0.28939,1.54345,0.37794,,,
8425,11/14/24 03:20:24 PM,0.37457,0.28668,1.46612,0.37757,,,
8426,11/14/24 03:20:25 PM,0.37831,0.28744,2.00069,0.37794,,,
8427,11/14/24 03:20:26 PM,0.37728,0.28954,2.05287,0.37794,,,
8428,11/14/24 03:20:27 PM,0.37575,0.29015,1.79126,0.37757,,,
8429,11/14/24 03:20:28 PM,0.37739,0.28882,1.52770,0.38050,,,
8430,11/14/24 03:20:29 PM,0.37945,0.28786,1.40585,0.38050,,,
8431,11/14/24 03:20:30 PM,0.37747,0.28973,1.81064,0.37903,,,
8432,11/14/24 03:20:31 PM,0.37888,0.28954,2.05432,0.38123,,,
8433,11/14/24 03:20:32 PM,0.37739,0.28866,2.03937,0.37903,,,
8434,11/14/24 03:20:33 PM,0.37823,0.28603,1.82242,0.37720,,,
8435,11/14/24 03:20:34 PM,0.37793,0.28626,1.56973,0.38013,,,
8436,11/14/24 03:20:35 PM,0.37488,0.28672,1.41882,0.37867,,,
8437,11/14/24 03:20:36 PM,0.37411,0.28698,1.44671,0.37794,,,
8438,11/14/24 03:20:37 PM,0.37709,0.28637,1.89231,0.37757,,,
8439,11/14/24 03:20:38 PM,0.37446,0.28508,1.99924,0.37940,,,
8440,11/14/24 03:20:39 PM,0.37537,0.28573,1.99729,0.37574,,,
8441,11/14/24 03:20:40 PM,0.37488,0.28679,1.79545,0.37757,,,
8442,11/14/24 03:20:41 PM,0.37667,0.28843,1.49420,0.37867,,,
8443,11/14/24 03:20:42 PM,0.37633,0.28756,1.43572,0.37794,,,
8444,11/14/24 03:20:43 PM,0.37686,0.28859,1.83722,0.37427,,,
8445,11/14/24 03:20:44 PM,0.37312,0.28683,2.01965,0.37610,,,
8446,11/14/24 03:20:45 PM,0.37453,0.28489,1.78683,0.37794,,,
8447,11/14/24 03:20:46 PM,0.37739,0.28748,1.39582,0.37830,,,
8448,11/14/24 03:20:47 PM,0.37808,0.28767,1.50755,0.37867,,,
8449,11/14/24 03:20:48 PM,0.37816,0.28634,1.99748,0.37830,,,
8450,11/14/24 03:20:49 PM,0.37583,0.28599,2.00340,0.37830,,,
8451,11/14/24 03:20:50 PM,0.37663,0.28630,1.80797,0.37794,,,
8452,11/14/24 03:20:51 PM,0.37705,0.28588,1.34871,0.37647,,,
8453,11/14/24 03:20:52 PM,0.37816,0.28897,1.69314,0.37867,,,
8454,11/14/24 03:20:53 PM,0.37556,0.28656,2.01743,0.37684,,,
8455,11/14/24 03:20:54 PM,0.37629,0.28767,2.03170,0.37720,,,
8456,11/14/24 03:20:55 PM,0.37636,0.28538,1.69234,0.37647,,,
8457,11/14/24 03:20:56 PM,0.37358,0.28573,1.43000,0.37574,,,
8458,11/14/24 03:20:57 PM,0.37362,0.28687,1.42493,0.37720,,,
8459,11/14/24 03:20:58 PM,0.37785,0.28931,1.79065,0.37794,,,
8460,11/14/24 03:20:59 PM,0.37766,0.28683,2.00847,0.37867,,,
8461,11/14/24 03:21:00 PM,0.37636,0.29046,2.04131,0.37903,,,
8462,11/14/24 03:21:01 PM,0.37980,0.29061,1.78485,0.37830,,,
8463,11/14/24 03:21:02 PM,0.37781,0.28527,1.45518,0.37757,,,
8464,11/14/24 03:21:03 PM,0.37797,0.28489,1.40723,0.38087,,,
8465,11/14/24 03:21:04 PM,0.37678,0.28542,1.91276,0.38123,,,
8466,11/14/24 03:21:05 PM,0.37751,0.28496,2.01820,0.37977,,,
8467,11/14/24 03:21:06 PM,0.37964,0.28683,1.75700,0.37903,,,
8468,11/14/24 03:21:07 PM,0.37423,0.28431,1.40223,0.37574,,,
8469,11/14/24 03:21:08 PM,0.37747,0.28397,1.87388,0.37647,,,
8470,11/14/24 03:21:09 PM,0.37407,0.28550,2.00908,0.37903,,,
8471,11/14/24 03:21:10 PM,0.37362,0.28759,1.96086,0.37977,,,
8472,11/14/24 03:21:11 PM,0.37755,0.28714,1.78428,0.37720,,,
8473,11/14/24 03:21:12 PM,0.37449,0.28645,1.66552,0.37794,,,
8474,11/14/24 03:21:13 PM,0.37816,0.28511,1.39593,0.37830,,,
8475,11/14/24 03:21:14 PM,0.37655,0.28595,1.74025,0.37757,,,
8476,11/14/24 03:21:15 PM,0.37537,0.28664,1.91581,0.37903,,,
8477,11/14/24 03:21:16 PM,0.37671,0.28664,1.98745,0.38013,,,
8478,11/14/24 03:21:17 PM,0.37373,0.28645,1.99077,0.37830,,,
8479,11/14/24 03:21:18 PM,0.37705,0.28786,1.81022,0.37574,,,
8480,11/14/24 03:21:19 PM,0.37312,0.28920,1.79255,0.37647,,,
8481,11/14/24 03:21:20 PM,0.37636,0.28664,1.42073,0.37610,,,
8482,11/14/24 03:21:21 PM,0.37800,0.28645,1.45071,0.37794,,,
8483,11/14/24 03:21:22 PM,0.37598,0.28634,1.75143,0.37867,,,
8484,11/14/24 03:21:23 PM,0.37842,0.28641,2.01797,0.38050,,,
8485,11/14/24 03:21:24 PM,0.37564,0.28428,1.93690,0.37940,,,
8486,11/14/24 03:21:25 PM,0.37583,0.28614,1.70062,0.38013,,,
8487,11/14/24 03:21:26 PM,0.37751,0.28721,1.37552,0.37720,,,
8488,11/14/24 03:21:27 PM,0.37686,0.28874,1.63794,0.37867,,,
8489,11/14/24 03:21:28 PM,0.37423,0.28599,1.79393,0.37757,,,
8490,11/14/24 03:21:29 PM,0.37812,0.28878,2.00317,0.37794,,,
8491,11/14/24 03:21:30 PM,0.37629,0.28801,2.01987,0.37794,,,
8492,11/14/24 03:21:31 PM,0.37743,0.28840,2.03548,0.37977,,,
8493,11/14/24 03:21:32 PM,0.37762,0.28901,1.88258,0.37867,,,
8494,11/14/24 03:21:33 PM,0.37835,0.28698,1.73198,0.37903,,,
8495,11/14/24 03:21:34 PM,0.37709,0.28855,1.48081,0.37830,,,
8496,11/14/24 03:21:35 PM,0.37667,0.28763,1.39872,0.37647,,,
8497,11/14/24 03:21:36 PM,0.37663,0.28885,1.72171,0.37903,,,
8498,11/14/24 03:21:37 PM,0.37552,0.28874,2.01617,0.37684,,,
8499,11/14/24 03:21:38 PM,0.37552,0.28641,2.04486,0.37757,,,
8500,11/14/24 03:21:39 PM,0.37621,0.28550,1.78073,0.37794,,,
8501,11/14/24 03:21:40 PM,0.37606,0.28717,1.37716,0.37537,,,
8502,11/14/24 03:21:41 PM,0.37404,0.28676,1.80346,0.37977,,,
8503,11/14/24 03:21:42 PM,0.37541,0.28790,2.00267,0.37903,,,
8504,11/14/24 03:21:43 PM,0.37728,0.28573,1.86336,0.37794,,,
8505,11/14/24 03:21:44 PM,0.37617,0.28729,1.37999,0.37610,,,
8506,11/14/24 03:21:45 PM,0.37472,0.28450,1.69039,0.37867,,,
8507,11/14/24 03:21:46 PM,0.37480,0.28985,1.99943,0.37940,,,
8508,11/14/24 03:21:47 PM,0.37633,0.28553,1.80640,0.37757,,,
8509,11/14/24 03:21:48 PM,0.37449,0.28859,1.38193,0.37940,,,
8510,11/14/24 03:21:49 PM,0.37667,0.28737,1.91428,0.37903,,,
8511,11/14/24 03:21:50 PM,0.37602,0.28611,2.01301,0.37794,,,
8512,11/14/24 03:21:51 PM,0.37655,0.28832,1.82616,0.37830,,,
8513,11/14/24 03:21:52 PM,0.37530,0.28584,1.37293,0.37794,,,
8514,11/14/24 03:21:53 PM,0.37495,0.28813,1.82994,0.37794,,,
8515,11/14/24 03:21:54 PM,0.37888,0.28771,2.00900,0.37940,,,
8516,11/14/24 03:21:55 PM,0.37686,0.28481,1.72152,0.37464,,,
8517,11/14/24 03:21:56 PM,0.37461,0.28557,1.52430,0.37720,,,
8518,11/14/24 03:21:57 PM,0.37446,0.28527,2.00179,0.37720,,,
8519,11/14/24 03:21:58 PM,0.37377,0.28710,1.86324,0.37537,,,
8520,11/14/24 03:21:59 PM,0.37663,0.28824,1.40620,0.37794,,,
8521,11/14/24 03:22:00 PM,0.37640,0.28828,2.04543,0.37537,,,
8522,11/14/24 03:22:01 PM,0.37469,0.28893,1.88926,0.37830,,,
8523,11/14/24 03:22:02 PM,0.37850,0.28843,1.36721,0.38087,,,
8524,11/14/24 03:22:03 PM,0.37846,0.28584,1.84089,0.37867,,,
8525,11/14/24 03:22:04 PM,0.37591,0.28733,2.01003,0.37940,,,
8526,11/14/24 03:22:05 PM,0.37358,0.28763,1.80026,0.37940,,,
8527,11/14/24 03:22:06 PM,0.37575,0.28981,1.37587,0.37830,,,
8528,11/14/24 03:22:07 PM,0.37621,0.28870,1.82776,0.37940,,,
8529,11/14/24 03:22:08 PM,0.37724,0.28908,2.00923,0.37610,,,
8530,11/14/24 03:22:09 PM,0.37953,0.28847,1.92515,0.37903,,,
8531,11/14/24 03:22:10 PM,0.37827,0.28965,1.52625,0.37757,,,
8532,11/14/24 03:22:11 PM,0.37724,0.28714,1.46761,0.37720,,,
8533,11/14/24 03:22:12 PM,0.37572,0.28813,2.00141,0.37757,,,
8534,11/14/24 03:22:13 PM,0.37308,0.28878,1.91142,0.37537,,,
8535,11/14/24 03:22:14 PM,0.37503,0.28416,1.33898,0.37647,,,
8536,11/14/24 03:22:15 PM,0.37427,0.28534,1.89849,0.37940,,,
8537,11/14/24 03:22:16 PM,0.37362,0.28698,1.84581,0.37757,,,
8538,11/14/24 03:22:17 PM,0.37510,0.28691,1.41302,0.37647,,,
8539,11/14/24 03:22:18 PM,0.37587,0.28481,2.00721,0.37794,,,
8540,11/14/24 03:22:19 PM,0.37675,0.28702,1.69650,0.37647,,,
8541,11/14/24 03:22:20 PM,0.37568,0.28634,1.66430,0.37757,,,
8542,11/14/24 03:22:21 PM,0.37682,0.28710,2.01698,0.37867,,,
8543,11/14/24 03:22:22 PM,0.37766,0.28733,1.92103,0.37977,,,
8544,11/14/24 03:22:23 PM,0.37369,0.28729,1.45148,0.37757,,,
8545,11/14/24 03:22:24 PM,0.37484,0.28565,1.65888,0.37647,,,
8546,11/14/24 03:22:25 PM,0.37636,0.28630,2.01724,0.37977,,,
8547,11/14/24 03:22:26 PM,0.37747,0.28649,1.94186,0.37720,,,
8548,11/14/24 03:22:27 PM,0.37434,0.29053,1.54520,0.37940,,,
8549,11/14/24 03:22:28 PM,0.37755,0.28882,1.80419,0.38013,,,
8550,11/14/24 03:22:29 PM,0.37659,0.28981,1.98650,0.37610,,,
8551,11/14/24 03:22:30 PM,0.37545,0.28588,1.44877,0.37537,,,
8552,11/14/24 03:22:31 PM,0.37621,0.28752,1.73384,0.37977,,,
8553,11/14/24 03:22:32 PM,0.37499,0.28622,2.01194,0.38123,,,
8554,11/14/24 03:22:33 PM,0.37892,0.28599,1.74502,0.37903,,,
8555,11/14/24 03:22:34 PM,0.37743,0.28534,1.42840,0.37977,,,
8556,11/14/24 03:22:35 PM,0.38159,0.28550,1.93664,0.38123,,,
8557,11/14/24 03:22:36 PM,0.37713,0.28779,2.01934,0.38087,,,
8558,11/14/24 03:22:37 PM,0.37991,0.28519,1.73400,0.37940,,,
8559,11/14/24 03:22:38 PM,0.37930,0.28729,1.42355,0.38160,,,
8560,11/14/24 03:22:39 PM,0.37812,0.28431,1.75856,0.37903,,,
8561,11/14/24 03:22:40 PM,0.37526,0.28431,2.01293,0.37867,,,
8562,11/14/24 03:22:41 PM,0.37758,0.28874,1.75216,0.38196,,,
8563,11/14/24 03:22:42 PM,0.37545,0.29023,1.43782,0.37940,,,
8564,11/14/24 03:22:43 PM,0.37976,0.28840,1.92313,0.37977,,,
8565,11/14/24 03:22:44 PM,0.37629,0.28817,2.04238,0.38087,,,
8566,11/14/24 03:22:45 PM,0.38003,0.28973,1.74910,0.37647,,,
8567,11/14/24 03:22:46 PM,0.37518,0.28737,1.41314,0.37501,,,
8568,11/14/24 03:22:47 PM,0.37572,0.28920,1.65805,0.37757,,,
8569,11/14/24 03:22:48 PM,0.37591,0.28649,2.02556,0.37464,,,
8570,11/14/24 03:22:49 PM,0.37549,0.28859,1.96880,0.37720,,,
8571,11/14/24 03:22:50 PM,0.37663,0.28710,1.66056,0.37867,,,
8572,11/14/24 03:22:51 PM,0.37694,0.28496,1.39612,0.37867,,,
8573,11/14/24 03:22:52 PM,0.37625,0.28935,1.77951,0.37940,,,
8574,11/14/24 03:22:53 PM,0.37507,0.28737,2.01301,0.37684,,,
8575,11/14/24 03:22:54 PM,0.37533,0.28756,2.01884,0.37684,,,
8576,11/14/24 03:22:55 PM,0.37694,0.28729,1.90066,0.37794,,,
8577,11/14/24 03:22:56 PM,0.37808,0.28672,1.74701,0.37830,,,
8578,11/14/24 03:22:57 PM,0.37522,0.28634,1.59190,0.37537,,,
8579,11/14/24 03:22:58 PM,0.37301,0.28565,1.35996,0.37574,,,
8580,11/14/24 03:22:59 PM,0.37251,0.28576,1.39277,0.37501,,,
8581,11/14/24 03:23:00 PM,0.37419,0.28840,1.38407,0.37391,,,
8582,11/14/24 03:23:01 PM,0.37602,0.28920,1.40555,0.37720,,,
8583,11/14/24 03:23:02 PM,0.37385,0.28988,1.40688,0.37794,,,
8584,11/14/24 03:23:03 PM,0.37568,0.28790,1.70359,0.37757,,,
8585,11/14/24 03:23:04 PM,0.37613,0.29030,1.94060,0.37830,,,
8586,11/14/24 03:23:05 PM,0.37575,0.28870,1.99516,0.37830,,,
8587,11/14/24 03:23:06 PM,0.37663,0.28710,2.01362,0.37977,,,
8588,11/14/24 03:23:07 PM,0.37583,0.28767,1.82422,0.37647,,,
8589,11/14/24 03:23:08 PM,0.37579,0.28664,1.75479,0.37574,,,
8590,11/14/24 03:23:09 PM,0.37869,0.29004,1.34684,0.37903,,,
8591,11/14/24 03:23:10 PM,0.37778,0.28740,1.45361,0.37610,,,
8592,11/14/24 03:23:11 PM,0.37549,0.28851,1.92393,0.37794,,,
8593,11/14/24 03:23:12 PM,0.37613,0.28840,2.03086,0.37684,,,
8594,11/14/24 03:23:13 PM,0.37621,0.28706,1.77821,0.37757,,,
8595,11/14/24 03:23:14 PM,0.37415,0.28565,1.42115,0.37537,,,
8596,11/14/24 03:23:15 PM,0.37526,0.28801,1.72904,0.37903,,,
8597,11/14/24 03:23:16 PM,0.37591,0.28744,1.99802,0.37977,,,
8598,11/14/24 03:23:17 PM,0.37606,0.28820,1.78828,0.37977,,,
8599,11/14/24 03:23:18 PM,0.38041,0.28607,1.41211,0.38013,,,
8600,11/14/24 03:23:19 PM,0.37552,0.28584,1.92378,0.37867,,,
8601,11/14/24 03:23:20 PM,0.37716,0.28511,2.00988,0.37867,,,
8602,11/14/24 03:23:21 PM,0.37682,0.28325,1.36007,0.37757,,,
8603,11/14/24 03:23:22 PM,0.37675,0.28801,1.82593,0.37867,,,
8604,11/14/24 03:23:23 PM,0.37613,0.28527,2.00587,0.38050,,,
8605,11/14/24 03:23:24 PM,0.37865,0.28614,1.98695,0.38306,,,
8606,11/14/24 03:23:25 PM,0.37770,0.28725,1.69593,0.37977,,,
8607,11/14/24 03:23:26 PM,0.37823,0.28698,1.42290,0.37977,,,
8608,11/14/24 03:23:27 PM,0.37793,0.28584,1.80648,0.37684,,,
8609,11/14/24 03:23:28 PM,0.37541,0.28393,2.04517,0.37647,,,
8610,11/14/24 03:23:29 PM,0.37240,0.28534,1.78706,0.37427,,,
8611,11/14/24 03:23:30 PM,0.37625,0.28416,1.35443,0.37794,,,
8612,11/14/24 03:23:31 PM,0.37327,0.28759,1.67411,0.37427,,,
8613,11/14/24 03:23:32 PM,0.37503,0.28588,2.00481,0.37757,,,
8614,11/14/24 03:23:33 PM,0.37667,0.28534,2.00668,0.37720,,,
8615,11/14/24 03:23:34 PM,0.37770,0.28763,1.73190,0.37501,,,
8616,11/14/24 03:23:35 PM,0.37587,0.28569,1.38731,0.37610,,,
8617,11/14/24 03:23:36 PM,0.37388,0.28538,1.90269,0.37757,,,
8618,11/14/24 03:23:37 PM,0.37816,0.28855,2.00759,0.38087,,,
8619,11/14/24 03:23:38 PM,0.37873,0.28779,1.82959,0.37867,,,
8620,11/14/24 03:23:39 PM,0.37701,0.28729,1.37747,0.37867,,,
8621,11/14/24 03:23:40 PM,0.37301,0.28473,1.64008,0.37794,,,
8622,11/14/24 03:23:41 PM,0.38064,0.28744,2.01484,0.37903,,,
8623,11/14/24 03:23:42 PM,0.37591,0.28698,2.01961,0.37647,,,
8624,11/14/24 03:23:43 PM,0.37465,0.28744,1.84489,0.37830,,,
8625,11/14/24 03:23:44 PM,0.37598,0.28653,1.35557,0.37940,,,
8626,11/14/24 03:23:45 PM,0.37629,0.28855,1.73697,0.37794,,,
8627,11/14/24 03:23:46 PM,0.37865,0.28695,2.00023,0.37830,,,
8628,11/14/24 03:23:47 PM,0.37827,0.28767,1.77630,0.38087,,,
8629,11/14/24 03:23:48 PM,0.37190,0.28801,1.43866,0.37647,,,
