"Plot Title: EASY04911_12_CO_Flow_Temp_Hobo"
"#","Date Time, GMT-05:00","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: EZB CO wkg)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: EZB CO aux)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: Flow)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: CO High)","Host Connected (LGR S/N: 10940301)","End Of File (LGR S/N: 10940301)"
10726,11/14/24 04:42:04 PM,1.89788,0.30320,1.24804,1.89920,,
10727,11/14/24 04:42:05 PM,1.89990,0.30205,1.38960,1.89883,,
10728,11/14/24 04:42:06 PM,1.90192,0.30346,1.54154,1.89957,,
10729,11/14/24 04:42:07 PM,1.90234,0.30449,1.74479,1.90103,,
10730,11/14/24 04:42:08 PM,1.90356,0.30415,1.95579,1.90469,,
10731,11/14/24 04:42:09 PM,1.90452,0.30549,2.03025,1.90469,,
10732,11/14/24 04:42:10 PM,1.90681,0.30583,1.98299,1.90323,,
10733,11/14/24 04:42:11 PM,1.90341,0.30240,1.27905,1.90433,,
10734,11/14/24 04:42:12 PM,1.90276,0.30270,1.24327,1.90396,,
10735,11/14/24 04:42:13 PM,1.90387,0.30476,1.48779,1.90579,,
10736,11/14/24 04:42:14 PM,1.90734,0.30255,1.77901,1.90396,,
10737,11/14/24 04:42:15 PM,1.90448,0.30396,1.97601,1.90579,,
10738,11/14/24 04:42:16 PM,1.90669,0.30331,2.05638,1.90945,,
10739,11/14/24 04:42:17 PM,1.90909,0.30037,1.30346,1.90799,,
10740,11/14/24 04:42:18 PM,1.90879,0.30396,1.33219,1.90799,,
10741,11/14/24 04:42:19 PM,1.90715,0.30129,1.81800,1.90945,,
10742,11/14/24 04:42:20 PM,1.91001,0.30407,2.14103,1.90982,,
10743,11/14/24 04:42:21 PM,1.91234,0.30308,1.32624,1.91128,,
10744,11/14/24 04:42:22 PM,1.90959,0.30076,1.28222,1.90982,,
10745,11/14/24 04:42:23 PM,1.91157,0.30430,1.56653,1.90872,,
10746,11/14/24 04:42:24 PM,1.91051,0.30434,1.79942,1.90872,,
10747,11/14/24 04:42:25 PM,1.91051,0.30423,2.00317,1.91165,,
10748,11/14/24 04:42:26 PM,1.91478,0.29988,1.67216,1.91348,,
10749,11/14/24 04:42:27 PM,1.91051,0.30125,1.24689,1.91092,,
10750,11/14/24 04:42:28 PM,1.91245,0.30282,1.40799,1.91275,,
10751,11/14/24 04:42:29 PM,1.91093,0.30266,1.71374,1.91385,,
10752,11/14/24 04:42:30 PM,1.91405,0.30499,1.98356,1.91348,,
10753,11/14/24 04:42:31 PM,1.91585,0.30400,1.76646,1.91275,,
10754,11/14/24 04:42:32 PM,1.91459,0.30377,1.30850,1.91824,,
10755,11/14/24 04:42:33 PM,1.91909,0.30201,1.83688,1.91568,,
10756,11/14/24 04:42:34 PM,1.91855,0.30446,2.01240,1.91678,,
10757,11/14/24 04:42:35 PM,1.91634,0.30079,1.31376,1.91385,,
10758,11/14/24 04:42:36 PM,1.91203,0.30083,1.85992,1.91604,,
10759,11/14/24 04:42:37 PM,1.91669,0.30095,2.11234,1.91604,,
10760,11/14/24 04:42:38 PM,1.91985,0.30270,1.25814,1.91678,,
10761,11/14/24 04:42:39 PM,1.91810,0.30381,1.76230,1.91641,,
10762,11/14/24 04:42:40 PM,1.91981,0.30278,2.12085,1.91824,,
10763,11/14/24 04:42:41 PM,1.91901,0.30179,1.30453,1.91897,,
10764,11/14/24 04:42:42 PM,1.92161,0.30514,1.38128,1.91971,,
10765,11/14/24 04:42:43 PM,1.92351,0.30186,1.73449,1.92081,,
10766,11/14/24 04:42:44 PM,1.92206,0.30457,2.05695,1.91861,,
10767,11/14/24 04:42:45 PM,1.92191,0.30362,1.48745,1.92044,,
10768,11/14/24 04:42:46 PM,1.92317,0.30220,1.28660,1.92300,,
10769,11/14/24 04:42:47 PM,1.92481,0.30404,1.59957,1.92520,,
10770,11/14/24 04:42:48 PM,1.92344,0.30247,1.86610,1.92337,,
10771,11/14/24 04:42:49 PM,1.92760,0.30209,2.11341,1.92593,,
10772,11/14/24 04:42:50 PM,1.92401,0.30175,1.31689,1.92337,,
10773,11/14/24 04:42:51 PM,1.92576,0.30198,1.34020,1.92557,,
10774,11/14/24 04:42:52 PM,1.92550,0.30304,1.70657,1.92447,,
10775,11/14/24 04:42:53 PM,1.92626,0.29995,1.96605,1.92740,,
10776,11/14/24 04:42:54 PM,1.92603,0.30259,1.86408,1.92923,,
10777,11/14/24 04:42:55 PM,1.92885,0.30156,1.29965,1.92813,,
10778,11/14/24 04:42:56 PM,1.92725,0.30003,1.56836,1.92703,,
10779,11/14/24 04:42:57 PM,1.92721,0.30003,1.90440,1.92776,,
10780,11/14/24 04:42:58 PM,1.92798,0.30068,1.93828,1.92996,,
10781,11/14/24 04:42:59 PM,1.93244,0.30198,1.27794,1.92996,,
10782,11/14/24 04:43:00 PM,1.93278,0.30331,1.30564,1.92996,,
10783,11/14/24 04:43:01 PM,1.93061,0.30045,1.54147,1.92923,,
10784,11/14/24 04:43:02 PM,1.93294,0.30236,1.62543,1.93362,,
10785,11/14/24 04:43:03 PM,1.93542,0.30060,1.66152,1.93436,,
10786,11/14/24 04:43:04 PM,1.93339,0.30117,1.69772,1.93179,,
10787,11/14/24 04:43:05 PM,1.93332,0.30049,1.67559,1.93436,,
10788,11/14/24 04:43:06 PM,1.93660,0.30137,1.74514,1.93509,,
10789,11/14/24 04:43:07 PM,1.93141,0.29831,1.68944,1.93289,,
10790,11/14/24 04:43:08 PM,1.93603,0.29835,1.86721,1.93252,,
10791,11/14/24 04:43:09 PM,1.93416,0.30034,1.93530,1.93143,,
10792,11/14/24 04:43:10 PM,1.93622,0.30117,2.13855,1.93619,,
10793,11/14/24 04:43:11 PM,1.93660,0.30282,1.33993,1.93545,,
10794,11/14/24 04:43:12 PM,1.94030,0.30247,1.31270,1.93802,,
10795,11/14/24 04:43:13 PM,1.93828,0.30190,1.42733,1.93692,,
10796,11/14/24 04:43:14 PM,1.93763,0.29973,1.66190,1.93655,,
10797,11/14/24 04:43:15 PM,1.93782,0.29915,1.66545,1.93582,,
10798,11/14/24 04:43:16 PM,1.93637,0.30037,1.69673,1.93802,,
10799,11/14/24 04:43:17 PM,1.94003,0.30083,1.65545,1.93582,,
10800,11/14/24 04:43:18 PM,1.94152,0.29950,1.73262,1.93765,,
10801,11/14/24 04:43:19 PM,1.94152,0.30064,1.63451,1.94388,,
10802,11/14/24 04:43:20 PM,1.94079,0.30327,1.78279,1.94058,,
10803,11/14/24 04:43:21 PM,1.94476,0.30163,1.82822,1.94131,,
10804,11/14/24 04:43:22 PM,1.94190,0.30156,2.00175,1.94278,,
10805,11/14/24 04:43:23 PM,1.94255,0.30072,2.12379,1.94314,,
10806,11/14/24 04:43:24 PM,1.94293,0.30201,1.36679,1.94241,,
10807,11/14/24 04:43:25 PM,1.94663,0.29858,1.25914,1.94205,,
10808,11/14/24 04:43:26 PM,1.94358,0.30133,1.26387,1.94278,,
10809,11/14/24 04:43:27 PM,1.94354,0.30045,1.31914,1.94314,,
10810,11/14/24 04:43:28 PM,1.94324,0.29854,1.52468,1.94388,,
10811,11/14/24 04:43:29 PM,1.94671,0.29885,1.64569,1.94754,,
10812,11/14/24 04:43:30 PM,1.94816,0.29911,1.87823,1.94681,,
10813,11/14/24 04:43:31 PM,1.94835,0.30045,2.12097,1.94644,,
10814,11/14/24 04:43:32 PM,1.94938,0.29923,1.44945,1.94864,,
10815,11/14/24 04:43:33 PM,1.94995,0.29992,1.30056,1.94827,,
10816,11/14/24 04:43:34 PM,1.94900,0.30018,1.67185,1.95047,,
10817,11/14/24 04:43:35 PM,1.94690,0.30041,1.98493,1.95010,,
10818,11/14/24 04:43:36 PM,1.94957,0.29866,2.09468,1.94974,,
10819,11/14/24 04:43:37 PM,1.95052,0.29889,1.29423,1.94864,,
10820,11/14/24 04:43:38 PM,1.94957,0.29595,1.41905,1.95193,,
10821,11/14/24 04:43:39 PM,1.95029,0.29839,1.79202,1.94900,,
10822,11/14/24 04:43:40 PM,1.95140,0.29999,1.98039,1.95230,,
10823,11/14/24 04:43:41 PM,1.95293,0.29892,1.75444,1.94974,,
10824,11/14/24 04:43:42 PM,1.95502,0.29961,1.29931,1.95377,,
10825,11/14/24 04:43:43 PM,1.95300,0.29736,1.31476,1.95230,,
10826,11/14/24 04:43:44 PM,1.95232,0.29877,1.49832,1.95303,,
10827,11/14/24 04:43:45 PM,1.95350,0.30297,1.74624,1.95084,,
10828,11/14/24 04:43:46 PM,1.95327,0.30068,1.89971,1.95193,,
10829,11/14/24 04:43:47 PM,1.95411,0.29759,2.14843,1.95486,,
10830,11/14/24 04:43:48 PM,1.95838,0.30034,1.29995,1.95560,,
10831,11/14/24 04:43:49 PM,1.95586,0.29927,1.34428,1.95633,,
10832,11/14/24 04:43:50 PM,1.95575,0.29900,1.68318,1.95523,,
10833,11/14/24 04:43:51 PM,1.95834,0.29694,1.91699,1.95889,,
10834,11/14/24 04:43:52 PM,1.95876,0.29835,2.11418,1.95853,,
10835,11/14/24 04:43:53 PM,1.96029,0.29721,1.34142,1.95962,,
10836,11/14/24 04:43:54 PM,1.96094,0.29706,1.26108,1.96146,,
10837,11/14/24 04:43:55 PM,1.95930,0.29587,1.51621,1.96146,,
10838,11/14/24 04:43:56 PM,1.96227,0.29919,1.85302,1.96072,,
10839,11/14/24 04:43:57 PM,1.96349,0.29744,2.12554,1.96109,,
10840,11/14/24 04:43:58 PM,1.96277,0.29660,1.42210,1.96329,,
10841,11/14/24 04:43:59 PM,1.96075,0.29709,1.25505,1.96036,,
10842,11/14/24 04:44:00 PM,1.96235,0.29702,1.35344,1.95999,,
10843,11/14/24 04:44:01 PM,1.96391,0.29805,1.55436,1.96255,,
10844,11/14/24 04:44:02 PM,1.96441,0.29713,1.64363,1.96622,,
10845,11/14/24 04:44:03 PM,1.96578,0.29683,1.68193,1.96548,,
10846,11/14/24 04:44:04 PM,1.96471,0.29648,1.71466,1.96585,,
10847,11/14/24 04:44:05 PM,1.96281,0.29644,1.75525,1.96439,,
10848,11/14/24 04:44:06 PM,1.96448,0.29774,1.87705,1.96585,,
10849,11/14/24 04:44:07 PM,1.96777,0.29812,2.03708,1.96695,,
10850,11/14/24 04:44:08 PM,1.96979,0.29526,1.80083,1.96768,,
10851,11/14/24 04:44:09 PM,1.96635,0.29629,1.26486,1.96585,,
10852,11/14/24 04:44:10 PM,1.96502,0.29728,1.54639,1.96841,,
10853,11/14/24 04:44:11 PM,1.97284,0.29808,1.86534,1.97208,,
10854,11/14/24 04:44:12 PM,1.96998,0.29671,2.06298,1.96768,,
10855,11/14/24 04:44:13 PM,1.96368,0.29274,1.56554,1.96695,,
10856,11/14/24 04:44:14 PM,1.96796,0.29477,1.25994,1.96768,,
10857,11/14/24 04:44:15 PM,1.96929,0.29660,1.38209,1.96841,,
10858,11/14/24 04:44:16 PM,1.97219,0.29725,1.56806,1.96805,,
10859,11/14/24 04:44:17 PM,1.97032,0.29511,1.65801,1.97244,,
10860,11/14/24 04:44:18 PM,1.97189,0.29534,1.77508,1.97061,,
10861,11/14/24 04:44:19 PM,1.97105,0.29606,1.95331,1.97098,,
10862,11/14/24 04:44:20 PM,1.97143,0.29412,2.10246,1.97391,,
10863,11/14/24 04:44:21 PM,1.97082,0.29469,1.39578,1.97134,,
10864,11/14/24 04:44:22 PM,1.97288,0.29667,1.24784,1.97281,,
10865,11/14/24 04:44:23 PM,1.97894,0.29507,1.55097,1.97574,,
10866,11/14/24 04:44:24 PM,1.97684,0.29461,1.78592,1.97537,,
10867,11/14/24 04:44:25 PM,1.97627,0.29458,2.04089,1.97867,,
10868,11/14/24 04:44:26 PM,1.97807,0.29507,1.82078,1.97684,,
10869,11/14/24 04:44:27 PM,1.97826,0.29488,1.23339,1.97464,,
10870,11/14/24 04:44:28 PM,1.97841,0.29435,1.56069,1.97464,,
10871,11/14/24 04:44:29 PM,1.97803,0.29488,1.97795,1.97757,,
10872,11/14/24 04:44:30 PM,1.98333,0.29568,1.55558,1.97940,,
10873,11/14/24 04:44:31 PM,1.97951,0.29324,1.28698,1.98196,,
10874,11/14/24 04:44:32 PM,1.97959,0.29259,1.80880,1.97647,,
10875,11/14/24 04:44:33 PM,1.98016,0.29606,2.14290,1.97977,,
10876,11/14/24 04:44:34 PM,1.98398,0.29358,1.28656,1.98270,,
10877,11/14/24 04:44:35 PM,1.98249,0.29393,1.43511,1.98306,,
10878,11/14/24 04:44:36 PM,1.98249,0.29217,1.89616,1.98233,,
10879,11/14/24 04:44:37 PM,1.98276,0.29461,2.08984,1.98087,,
10880,11/14/24 04:44:38 PM,1.98131,0.29187,1.28428,1.98270,,
10881,11/14/24 04:44:39 PM,1.98432,0.29355,1.33204,1.98123,,
10882,11/14/24 04:44:40 PM,1.98264,0.29458,1.53277,1.98453,,
10883,11/14/24 04:44:41 PM,1.98650,0.29461,1.72797,1.98636,,
10884,11/14/24 04:44:42 PM,1.98539,0.29469,1.92550,1.98709,,
10885,11/14/24 04:44:43 PM,1.98646,0.29442,1.99634,1.98453,,
10886,11/14/24 04:44:44 PM,1.98257,0.29240,1.30747,1.98563,,
10887,11/14/24 04:44:45 PM,1.98806,0.29309,1.52811,1.98453,,
10888,11/14/24 04:44:46 PM,1.98650,0.29286,1.84092,1.98636,,
10889,11/14/24 04:44:47 PM,1.98806,0.29156,2.10475,1.98636,,
10890,11/14/24 04:44:48 PM,1.99016,0.29400,1.23907,1.98929,,
10891,11/14/24 04:44:49 PM,1.98901,0.29248,1.53700,1.99222,,
10892,11/14/24 04:44:50 PM,1.99031,0.29191,1.89086,1.98856,,
10893,11/14/24 04:44:51 PM,1.99290,0.29541,2.11955,1.99442,,
10894,11/14/24 04:44:52 PM,1.99397,0.29370,1.31201,1.99222,,
10895,11/14/24 04:44:53 PM,1.99214,0.29297,1.30220,1.99112,,
10896,11/14/24 04:44:54 PM,1.99275,0.29034,1.64157,1.99551,,
10897,11/14/24 04:44:55 PM,1.99306,0.29255,1.82921,1.99478,,
10898,11/14/24 04:44:56 PM,1.99226,0.29107,2.12615,1.99185,,
10899,11/14/24 04:44:57 PM,1.99355,0.29114,1.43317,1.99368,,
10900,11/14/24 04:44:58 PM,1.99191,0.28889,1.31418,1.99185,,
10901,11/14/24 04:44:59 PM,1.99645,0.29297,1.71714,1.99258,,
10902,11/14/24 04:45:00 PM,1.99302,0.29191,2.00816,1.99478,,
10903,11/14/24 04:45:01 PM,1.99729,0.29088,1.38720,1.99625,,
10904,11/14/24 04:45:02 PM,1.99680,0.29160,1.48707,1.99551,,
10905,11/14/24 04:45:03 PM,1.99828,0.29141,1.85130,1.99881,,
10906,11/14/24 04:45:04 PM,2.00122,0.29255,2.00004,2.00101,,
10907,11/14/24 04:45:05 PM,2.00050,0.29454,1.85538,1.99844,,
10908,11/14/24 04:45:06 PM,2.00172,0.29164,1.31857,2.00137,,
10909,11/14/24 04:45:07 PM,1.99901,0.28988,1.25090,2.00137,,
10910,11/14/24 04:45:08 PM,2.00381,0.29755,1.49020,2.00137,,
10911,11/14/24 04:45:09 PM,2.00309,0.29129,1.72984,2.00027,,
10912,11/14/24 04:45:10 PM,2.00244,0.29294,1.69642,2.00211,,
10913,11/14/24 04:45:11 PM,2.00183,0.29419,1.81353,2.00137,,
10914,11/14/24 04:45:12 PM,2.00435,0.29210,1.98764,2.00101,,
10915,11/14/24 04:45:13 PM,2.00477,0.29229,2.01835,2.00394,,
10916,11/14/24 04:45:14 PM,2.00217,0.28973,1.88708,2.00540,,
10917,11/14/24 04:45:15 PM,2.00473,0.29072,1.24701,2.00577,,
10918,11/14/24 04:45:16 PM,2.00351,0.29427,1.39509,2.00357,,
10919,11/14/24 04:45:17 PM,2.00305,0.29007,1.63268,2.00577,,
10920,11/14/24 04:45:18 PM,2.00629,0.29099,1.78336,2.00430,,
10921,11/14/24 04:45:19 PM,2.00683,0.29122,2.01381,2.00723,,
10922,11/14/24 04:45:20 PM,2.00729,0.29187,2.00423,2.00687,,
10923,11/14/24 04:45:21 PM,2.00698,0.29202,1.28923,2.00797,,
10924,11/14/24 04:45:22 PM,2.00500,0.28866,1.24834,2.00650,,
10925,11/14/24 04:45:23 PM,2.00984,0.28946,1.47894,2.00613,,
10926,11/14/24 04:45:24 PM,2.00801,0.29110,1.65778,2.00577,,
10927,11/14/24 04:45:25 PM,2.00340,0.29034,1.78191,2.00760,,
10928,11/14/24 04:45:26 PM,2.00832,0.28698,1.95201,2.00613,,
10929,11/14/24 04:45:27 PM,2.01011,0.28855,2.11849,2.00980,,
10930,11/14/24 04:45:28 PM,2.00877,0.28878,1.34844,2.00833,,
10931,11/14/24 04:45:29 PM,2.00969,0.28885,1.27623,2.01236,,
10932,11/14/24 04:45:30 PM,2.01266,0.29156,1.55043,2.01163,,
10933,11/14/24 04:45:31 PM,2.01255,0.29034,1.72515,2.01236,,
10934,11/14/24 04:45:32 PM,2.01343,0.29007,1.65469,2.01309,,
10935,11/14/24 04:45:33 PM,2.01282,0.28874,1.77695,2.01419,,
10936,11/14/24 04:45:34 PM,2.01396,0.28710,2.08583,2.01382,,
10937,11/14/24 04:45:35 PM,2.01667,0.29118,1.41150,2.01566,,
10938,11/14/24 04:45:36 PM,2.01522,0.28836,1.31193,2.01749,,
10939,11/14/24 04:45:37 PM,2.01568,0.28908,1.82540,2.01639,,
10940,11/14/24 04:45:38 PM,2.01595,0.28725,2.11624,2.01492,,
10941,11/14/24 04:45:39 PM,2.02060,0.28660,1.26329,2.01566,,
10942,11/14/24 04:45:40 PM,2.01522,0.28443,1.61315,2.01785,,
10943,11/14/24 04:45:41 PM,2.01804,0.28779,2.10136,2.01968,,
10944,11/14/24 04:45:42 PM,2.02056,0.28779,1.39929,2.01822,,
10945,11/14/24 04:45:43 PM,2.01869,0.28649,1.29702,2.01822,,
10946,11/14/24 04:45:44 PM,2.02064,0.28782,1.68639,2.02005,,
10947,11/14/24 04:45:45 PM,2.02300,0.28935,1.92790,2.02078,,
10948,11/14/24 04:45:46 PM,2.01808,0.28870,2.09079,2.01968,,
10949,11/14/24 04:45:47 PM,2.01961,0.28576,1.23934,2.01968,,
10950,11/14/24 04:45:48 PM,2.02262,0.28603,1.46006,2.02371,,
10951,11/14/24 04:45:49 PM,2.02155,0.28862,1.82670,2.02188,,
10952,11/14/24 04:45:50 PM,2.02266,0.28820,2.10910,2.02298,,
10953,11/14/24 04:45:51 PM,2.02415,0.28687,1.26070,2.02518,,
10954,11/14/24 04:45:52 PM,2.02651,0.28729,1.41440,2.02444,,
10955,11/14/24 04:45:53 PM,2.02644,0.28798,1.76726,2.02518,,
10956,11/14/24 04:45:54 PM,2.02548,0.28664,1.96250,2.02847,,
10957,11/14/24 04:45:55 PM,2.02514,0.28565,2.11128,2.02444,,
10958,11/14/24 04:45:56 PM,2.02640,0.28588,1.33875,2.02481,,
10959,11/14/24 04:45:57 PM,2.02399,0.28214,1.32601,2.02518,,
10960,11/14/24 04:45:58 PM,2.02834,0.28607,1.51198,2.02664,,
10961,11/14/24 04:45:59 PM,2.02773,0.28378,1.56966,2.02591,,
10962,11/14/24 04:46:00 PM,2.02873,0.28603,1.71725,2.02921,,
10963,11/14/24 04:46:01 PM,2.02750,0.28145,1.80461,2.02628,,
10964,11/14/24 04:46:02 PM,2.02770,0.28817,1.85405,2.02994,,
10965,11/14/24 04:46:03 PM,2.03048,0.28267,1.87568,2.02774,,
10966,11/14/24 04:46:04 PM,2.02956,0.28229,1.90478,2.02774,,
10967,11/14/24 04:46:05 PM,2.02701,0.28367,1.97955,2.02664,,
10968,11/14/24 04:46:06 PM,2.02953,0.28248,2.01308,2.02628,,
10969,11/14/24 04:46:07 PM,2.02712,0.28431,1.41283,2.02444,,
10970,11/14/24 04:46:08 PM,2.02831,0.28378,1.24258,2.02884,,
10971,11/14/24 04:46:09 PM,2.03029,0.28473,1.62795,2.03104,,
10972,11/14/24 04:46:10 PM,2.03155,0.28309,1.81502,2.03323,,
10973,11/14/24 04:46:11 PM,2.03407,0.28340,2.07706,2.03214,,
10974,11/14/24 04:46:12 PM,2.03456,0.28332,1.47528,2.03433,,
10975,11/14/24 04:46:13 PM,2.03410,0.28313,1.29728,2.03433,,
10976,11/14/24 04:46:14 PM,2.03437,0.28466,1.44720,2.03543,,
10977,11/14/24 04:46:15 PM,2.03391,0.28500,1.65129,2.03763,,
10978,11/14/24 04:46:16 PM,2.03689,0.28382,1.68795,2.03507,,
10979,11/14/24 04:46:17 PM,2.03849,0.28725,1.80274,2.03946,,
10980,11/14/24 04:46:18 PM,2.04002,0.28466,1.92969,2.04019,,
10981,11/14/24 04:46:19 PM,2.03853,0.28408,2.15156,2.04056,,
10982,11/14/24 04:46:20 PM,2.04082,0.28382,1.39063,2.04056,,
10983,11/14/24 04:46:21 PM,2.04295,0.28569,1.29953,2.04056,,
10984,11/14/24 04:46:22 PM,2.04223,0.28290,1.29900,2.04092,,
10985,11/14/24 04:46:23 PM,2.03807,0.28225,1.69142,2.03946,,
10986,11/14/24 04:46:24 PM,2.03964,0.28199,1.89528,2.04019,,
10987,11/14/24 04:46:25 PM,2.04063,0.28367,2.12291,2.03983,,
10988,11/14/24 04:46:26 PM,2.04215,0.28161,1.29984,2.04422,,
10989,11/14/24 04:46:27 PM,2.04536,0.28256,1.27592,2.04312,,
10990,11/14/24 04:46:28 PM,2.04471,0.28077,1.81800,2.04459,,
10991,11/14/24 04:46:29 PM,2.04494,0.28092,2.13951,2.04715,,
10992,11/14/24 04:46:30 PM,2.04612,0.28332,1.33616,2.04788,,
10993,11/14/24 04:46:31 PM,2.04753,0.28168,1.33764,2.04752,,
10994,11/14/24 04:46:32 PM,2.04871,0.28119,1.54520,2.04532,,
10995,11/14/24 04:46:33 PM,2.04295,0.28164,1.75353,2.04569,,
10996,11/14/24 04:46:34 PM,2.04753,0.28187,1.81357,2.04532,,
10997,11/14/24 04:46:35 PM,2.04765,0.27790,1.96128,2.04678,,
10998,11/14/24 04:46:36 PM,2.04860,0.27928,2.12215,2.04898,,
10999,11/14/24 04:46:37 PM,2.05180,0.28099,1.93919,2.04935,,
11000,11/14/24 04:46:38 PM,2.04994,0.28058,1.31056,2.04825,,
11001,11/14/24 04:46:39 PM,2.04925,0.28000,1.28767,2.04642,,
11002,11/14/24 04:46:40 PM,2.05177,0.27916,1.32429,2.05228,,
11003,11/14/24 04:46:41 PM,2.05177,0.28046,1.47875,2.05374,,
11004,11/14/24 04:46:42 PM,2.05577,0.28103,1.52476,2.05740,,
11005,11/14/24 04:46:43 PM,2.05329,0.27966,1.50958,2.05228,,
11006,11/14/24 04:46:44 PM,2.05409,0.27871,1.50015,2.05301,,
11007,11/14/24 04:46:45 PM,2.05402,0.27840,1.61696,2.05447,,
11008,11/14/24 04:46:46 PM,2.05596,0.28141,1.66403,2.05740,,
11009,11/14/24 04:46:47 PM,2.05451,0.27878,1.68807,2.05557,,
11010,11/14/24 04:46:48 PM,2.05821,0.28153,1.67151,2.05777,,
11011,11/14/24 04:46:49 PM,2.05856,0.27962,1.80011,2.05924,,
11012,11/14/24 04:46:50 PM,2.05608,0.28035,1.80163,2.05704,,
11013,11/14/24 04:46:51 PM,2.05840,0.28038,1.83070,2.05814,,
11014,11/14/24 04:46:52 PM,2.06222,0.28019,2.13947,2.06143,,
11015,11/14/24 04:46:53 PM,2.05806,0.27771,1.31109,2.05997,,
11016,11/14/24 04:46:54 PM,2.05921,0.27867,1.85336,2.05814,,
11017,11/14/24 04:46:55 PM,2.05982,0.28054,1.68528,2.06070,,
11018,11/14/24 04:46:56 PM,2.05989,0.27970,1.38834,2.05960,,
11019,11/14/24 04:46:57 PM,2.06188,0.27802,2.10578,2.06217,,
11020,11/14/24 04:46:58 PM,2.06104,0.28019,1.28763,2.06253,,
11021,11/14/24 04:46:59 PM,2.06218,0.27909,1.58461,2.06436,,
11022,11/14/24 04:47:00 PM,2.06065,0.27565,2.05650,2.05997,,
11023,11/14/24 04:47:01 PM,2.06191,0.27703,1.37324,2.06107,,
11024,11/14/24 04:47:02 PM,2.06054,0.27909,1.28660,2.06033,,
11025,11/14/24 04:47:03 PM,2.06413,0.27810,1.81220,2.06363,,
11026,11/14/24 04:47:04 PM,2.06619,0.27722,2.12882,2.06473,,
11027,11/14/24 04:47:05 PM,2.06340,0.27459,1.33291,2.06253,,
11028,11/14/24 04:47:06 PM,2.06390,0.27722,1.36053,2.06290,,
11029,11/14/24 04:47:07 PM,2.06378,0.27714,1.73239,2.06693,,
11030,11/14/24 04:47:08 PM,2.06676,0.27974,2.09861,2.07022,,
11031,11/14/24 04:47:09 PM,2.06718,0.27699,1.33883,2.06583,,
11032,11/14/24 04:47:10 PM,2.06924,0.27703,1.29053,2.06912,,
11033,11/14/24 04:47:11 PM,2.07031,0.27657,1.74636,2.06839,,
11034,11/14/24 04:47:12 PM,2.06733,0.27573,1.97498,2.06619,,
11035,11/14/24 04:47:13 PM,2.06657,0.27379,1.86694,2.06802,,
11036,11/14/24 04:47:14 PM,2.06920,0.27630,1.30289,2.06949,,
11037,11/14/24 04:47:15 PM,2.07229,0.27481,1.40047,2.07059,,
11038,11/14/24 04:47:16 PM,2.07347,0.27409,1.82029,2.07205,,
11039,11/14/24 04:47:17 PM,2.07214,0.27489,2.06115,2.07242,,
11040,11/14/24 04:47:18 PM,2.07076,0.27539,1.61822,2.07095,,
11041,11/14/24 04:47:19 PM,2.07546,0.27245,1.22133,2.07205,,
11042,11/14/24 04:47:20 PM,2.07252,0.27329,1.60872,2.07205,,
11043,11/14/24 04:47:21 PM,2.07237,0.27256,1.97704,2.07242,,
11044,11/14/24 04:47:22 PM,2.07530,0.27447,1.64126,2.07388,,
11045,11/14/24 04:47:23 PM,2.07416,0.27405,1.27802,2.07535,,
11046,11/14/24 04:47:24 PM,2.07328,0.27501,1.73384,2.07572,,
11047,11/14/24 04:47:25 PM,2.07385,0.27325,2.05783,2.07425,,
11048,11/14/24 04:47:26 PM,2.07256,0.27340,1.55570,2.07315,,
11049,11/14/24 04:47:27 PM,2.07183,0.27050,1.28058,2.07498,,
11050,11/14/24 04:47:28 PM,2.07855,0.27409,1.51583,2.07791,,
11051,11/14/24 04:47:29 PM,2.07755,0.27306,1.70756,2.07681,,
11052,11/14/24 04:47:30 PM,2.07931,0.27268,1.90616,2.07791,,
11053,11/14/24 04:47:31 PM,2.08206,0.27375,1.96330,2.08084,,
11054,11/14/24 04:47:32 PM,2.08198,0.27077,1.96471,2.08267,,
11055,11/14/24 04:47:33 PM,2.08083,0.27253,1.83837,2.08231,,
11056,11/14/24 04:47:34 PM,2.08209,0.27321,1.73602,2.07938,,
11057,11/14/24 04:47:35 PM,2.08400,0.27356,1.52995,2.08304,,
11058,11/14/24 04:47:36 PM,2.08324,0.27348,1.32132,2.08707,,
11059,11/14/24 04:47:37 PM,2.08457,0.27211,1.34386,2.07974,,
11060,11/14/24 04:47:38 PM,2.08507,0.27173,1.39937,2.08450,,
11061,11/14/24 04:47:39 PM,2.08499,0.26997,1.42100,2.08560,,
11062,11/14/24 04:47:40 PM,2.08492,0.27157,1.39857,2.08231,,
11063,11/14/24 04:47:41 PM,2.08248,0.27226,1.33673,2.08560,,
11064,11/14/24 04:47:42 PM,2.08515,0.27123,1.33909,2.08524,,
11065,11/14/24 04:47:43 PM,2.08598,0.27176,1.38075,2.08524,,
11066,11/14/24 04:47:44 PM,2.08877,0.27176,1.39555,2.08560,,
11067,11/14/24 04:47:45 PM,2.08503,0.27081,1.43473,2.08634,,
11068,11/14/24 04:47:46 PM,2.08652,0.26886,1.41066,2.08743,,
